algo,instance,n,m,seed,budget,best,makespan,energy_Wh,lb,gap,runtime_s,evals,wasted,neutral,improving,move_size,gb_impr_per_1k,div_end,purity_end,move_sizes_early,move_sizes_late
QI-MRFO unsigned,n30 m5 uniform high,30,5,1,15000,45.26325753305463,45.26325753305463,10.982215668568966,44.52792459708759,0.0165139728074174,20.35490608215332,14970,0.2285809906291834,0.007228915662650603,0.015194109772423026,3.9934404283801874,0.8016032064128257,0.0044444444444444444,0.931027365123656,4.911914323962517,3.074966532797858
QI-MRFO unsigned,n30 m5 uniform high,30,5,2,15000,44.93312065781586,44.93312065781586,10.91975187687174,44.52792459708759,0.009099819144833323,15.214012861251831,14970,0.23326639892904952,0.0006693440428380187,0.011244979919678716,3.968674698795181,0.8016032064128257,0.0,0.9254364241197851,4.758902275769746,3.1784471218206156
P-MRFO (linear twin),n30 m5 uniform high,30,5,0,15000,45.02307681670949,45.02307681670949,10.886973060889305,44.52792459708759,0.011120038135671079,13.126102924346924,14970,0.24511378848728246,0.026238286479250333,0.019812583668005354,4.2803212851405625,0.8684034736138945,0.014636015325670498,0.9338957012549864,5.191834002677377,3.3688085676037485
P-MRFO (linear twin),n30 m5 uniform high,30,5,1,15000,45.02737985367024,45.02737985367024,10.924970108903118,44.52792459708759,0.011216674954020137,12.915009021759033,14970,0.24933065595716197,0.013855421686746987,0.022690763052208834,4.422623828647925,1.1356045424181698,0.0,0.936558243624933,5.4977242302543505,3.3475234270414993
P-MRFO (linear twin),n30 m5 uniform high,30,5,2,15000,44.82742950359801,44.82742950359801,10.906706525711087,44.52792459708759,0.00672622650214447,15.345141887664795,14970,0.24886211512717538,0.02242302543507363,0.017536813922356093,4.331459170013387,0.6680026720106881,0.0,0.9324514790723126,5.324899598393574,3.3380187416331997
DMO,n30 m5 uniform high,30,5,0,15000,45.661741023489114,45.661741023489114,11.038220594940245,44.52792459708759,0.025463042274278425,7.33477783203125,14981,0.09692101740294512,0.03768406961178045,0.24323962516733602,10.414390896921017,1.1347707095654496,0.5190038314176245,,12.08326639892905,8.745515394912985
DMO,n30 m5 uniform high,30,5,1,15000,45.419215827996986,45.419215827996986,10.992267854668038,44.52792459708759,0.020016455717940456,12.91707706451416,14982,0.09872824631860777,0.0358768406961178,0.23078982597054887,11.082864792503347,0.8009611533840608,0.5771647509578544,,12.151807228915663,10.013922356091031
DMO,n30 m5 uniform high,30,5,2,15000,46.069550051227196,46.069550051227196,11.058212106493848,44.52792459708759,0.034621542955101885,6.924304485321045,14982,0.09564926372155287,0.0392904953145917,0.23962516733601072,10.40863453815261,0.6007208650380457,0.49103448275862066,,12.02958500669344,8.78768406961178
QI-DMO no-decoherence,n30 m5 uniform high,30,5,0,15000,45.57304139791108,45.57304139791108,11.02865156228934,44.52792459708759,0.023471042279204952,14.985479354858398,14984,0.49016064257028114,0.13293172690763053,0.1326639892904953,3.073293172690763,0.400427122263748,0.05540229885057471,0.9718754142197099,5.927041499330656,0.21954484605087016
QI-DMO no-decoherence,n30 m5 uniform high,30,5,1,15000,45.69565098240716,45.69565098240716,10.903088328983614,44.52792459708759,0.02622458593985189,21.926785707473755,14985,0.5443775100401607,0.19497991967871486,0.09210174029451138,2.3548192771084335,0.6006006006006006,0.016551724137931035,0.9969788483415127,4.394109772423025,0.31552878179384203
QI-DMO no-decoherence,n30 m5 uniform high,30,5,2,15000,45.69886602629221,45.69886602629221,10.997628309854182,44.52792459708759,0.026296788808369585,14.71212911605835,14985,0.7696787148594377,0.01325301204819277,0.07925033467202142,1.4876171352074967,0.9342676009342676,0.0,0.9998475982530437,2.9028112449799197,0.07242302543507363
QI-DMO,n30 m5 uniform high,30,5,0,15000,45.45036719726417,45.45036719726417,10.96622464454474,44.52792459708759,0.02071604748084114,21.751763105392456,14979,0.004819277108433735,0.0285809906291834,0.3421686746987952,8.35,0.867881701048134,0.3357088122605364,0.8557113510782011,9.326907630522088,7.373092369477912
QI-DMO,n30 m5 uniform high,30,5,1,15000,45.1468392740683,45.1468392740683,10.955639311332076,44.52792459708759,0.013899472804559795,24.9320228099823,14979,0.014190093708165997,0.03674698795180723,0.32978580990629186,7.241566265060241,0.6676013084985647,0.24344827586206896,0.8752700248326781,9.404149933065595,5.078982597054886
