algo,instance,n,m,seed,budget,best,makespan,energy_Wh,lb,gap,runtime_s,evals,wasted,neutral,improving,move_size,gb_impr_per_1k,div_end,purity_end,move_sizes_early,move_sizes_late
Max-Min,n50 m10 bimodal high,50,10,0,15000,27.05759537385895,27.05759537385895,16.064771409780167,25.10693322506205,0.07769416245747301,0.0051271915435791016,1,0.0,0.0,0.0,0.0,0.0,0.0,,,
Max-Min,n50 m10 bimodal high,50,10,1,15000,27.05759537385895,27.05759537385895,16.064771409780167,25.10693322506205,0.07769416245747301,0.0020151138305664062,1,0.0,0.0,0.0,0.0,0.0,0.0,,,
Max-Min,n50 m10 bimodal high,50,10,2,15000,27.05759537385895,27.05759537385895,16.064771409780167,25.10693322506205,0.07769416245747301,0.0013256072998046875,1,0.0,0.0,0.0,0.0,0.0,0.0,,,
Min-Min,n50 m10 bimodal high,50,10,0,15000,37.353939415242486,37.353939415242486,19.004531085825345,25.10693322506205,0.48779379306889314,0.0015001296997070312,1,0.0,0.0,0.0,0.0,0.0,0.0,,,
Min-Min,n50 m10 bimodal high,50,10,1,15000,37.353939415242486,37.353939415242486,19.004531085825345,25.10693322506205,0.48779379306889314,0.0015716552734375,1,0.0,0.0,0.0,0.0,0.0,0.0,,,
Min-Min,n50 m10 bimodal high,50,10,2,15000,37.353939415242486,37.353939415242486,19.004531085825345,25.10693322506205,0.48779379306889314,0.003529787063598633,1,0.0,0.0,0.0,0.0,0.0,0.0,,,
Random,n50 m10 bimodal high,50,10,0,15000,33.674021522953296,33.674021522953296,18.419430770850834,25.10693322506205,0.34122400458449753,1.1967127323150635,15000,0.0,0.0,0.0,0.0,0.5333333333333333,0.8997701149425288,,,
Random,n50 m10 bimodal high,50,10,1,15000,34.0370170651558,34.0370170651558,18.227379974547187,25.10693322506205,0.3556819847347836,2.1520957946777344,15000,0.0,0.0,0.0,0.0,0.4,0.899632183908046,,,
Random,n50 m10 bimodal high,50,10,2,15000,35.61490989956813,35.61490989956813,19.073514144158263,25.10693322506205,0.4185288812580618,2.078040599822998,15000,0.0,0.0,0.0,0.0,0.26666666666666666,0.902206896551724,,,
PSO,n50 m10 bimodal high,50,10,0,15000,27.58949883722154,27.58949883722154,16.201372578692116,25.10693322506205,0.09887968354818273,1.4243474006652832,15000,0.03326653306613227,0.06900467601870408,0.0355377421509686,11.014428857715432,2.2666666666666666,0.11733333333333333,,15.799732798931196,6.229124916499666
